"Collection Name","Title#1","Title Type#1","Name#1","Name Role#1","Name URI#1","Name#2","Name Role#2","Name URI#2","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Genre#2","Genre URI#2","Publisher#1","Date Issued#1","Date Created#1","Date Published#1","Date Captured#1","Language Term#1","Language Term URI#1","Form#1","Form URI#1","Extent#1","Internet Media Type#1","Internet Media Type URI#1","Digital Origin#1","Physical Description Note#1","Form#2","Form URI#2","Abstract#1","Note#1","Note Type#1","Note#2","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Topic#6","Subject Topic URI#6","Subject Topic#7","Subject Topic URI#7","Subject Topic#8","Subject Topic URI#8","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Name URI#2","Subject Name#3","Subject Name URI#3","Subject Name#4","Subject Name URI#4","Subject Name#5","Subject Name URI#5","Subject Name#6","Subject Name URI#6","Subject Name#7","Subject Name URI#7","Subject Name#8","Subject Name URI#8","Subject Name#9","Subject Name URI#9","Subject Geographic#1","Subject Geographic URI#1","Subject Geographic#2","Subject Geographic URI#2","Subject Geographic#3","Subject Geographic URI#3","Subject Temporal#1","Subject Temporal URI#1","Subject Title#1","Subject Title URI#1","Local Identifier#1","Persistent Identifier#1","Reference Identifier#1","Reference Identifier#2","Physical Location#1","Shelf Locator#1","Related Item Title#1","Related Item Type#1","Related Item Identifier#1","Related Item Title#2","Related Item Type#2","Related Item Identifier#2","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_MEDIAID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Glenn Miller Digital Collection","Correspondence from Glenn Miller to George Simon","Devised","Miller, Glenn, 1904-1944","","http://id.loc.gov/authorities/names/n50033672","","","","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","personal correspondence","http://vocab.getty.edu/page/aat/300048730","","","","","1943-01-18","2026","","English","http://id.loc.gov/vocabulary/iso639-2/eng","letters (correspondence)","http://vocab.getty.edu/page/aat/300026879","1 page","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","reformatted digital","","","","A typed letter from Glenn Miller to George Simon. Miller tells Simon he is happy to know that Simon is part of the ""1-A boys"" and will try his best to get Simon assigned to Miller's unit in the U.S. Army Air Forces Band. Miller also tells Simon there is no way a man named Buddy Weed would be transferred into the Air Corps but asks Simon to let him know if he ever does get transferred.","","","","Big band music","http://id.loc.gov/authorities/subjects/sh85013941","United States. Army--Songs and music","http://id.loc.gov/authorities/subjects/sh85140713","","","","","","","","","","","","","Simon, George T., 1912-2001","http://id.loc.gov/authorities/names/n50023915","Army Air Forces Band (U.S.)","http://id.loc.gov/authorities/names/n2001063526","Weed, Buddy","local","","","","","","","","","","","","","","","","","","","","","","","COU-5109_b2_f8_glennHelenToSimon_04.pdf","https://doi.org/10.60807/vfx5jn","8aefd4828c8ecb2429e25d0267663042","","University of Colorado Boulder Libraries Archives","George T. Simon papers (COU: 5109) | box 2 | folder 8","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","75","1256971","5595","COU-5109_b2_f8_glennHelenToSimon_04.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~75~1256971"
"Glenn Miller Digital Collection","Correspondence from Glenn Miller to George Simon","Devised","Miller, Glenn, 1904-1944","","http://id.loc.gov/authorities/names/n50033672","","","","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","personal correspondence","http://vocab.getty.edu/page/aat/300048730","","","","","1943-04-20","2026","","English","http://id.loc.gov/vocabulary/iso639-2/eng","letters (correspondence)","http://vocab.getty.edu/page/aat/300026879","1 page","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","reformatted digital","","","","Scanned copy of a typed letter from Glenn Miller to George Simon in which Miller tells Simon to ""be patient."" The context of the statement is not provided in the letter.","","","","Big band music","http://id.loc.gov/authorities/subjects/sh85013941","United States. Army--Songs and music","http://id.loc.gov/authorities/subjects/sh85140713","","","","","","","","","","","","","Simon, George T., 1912-2001","http://id.loc.gov/authorities/names/n50023915","Army Air Forces Band (U.S.)","http://id.loc.gov/authorities/names/n2001063526","","","","","","","","","","","","","","","","","","","","","","","","","COU-5109_b2_f8_glennHelenToSimon_05.pdf","https://doi.org/10.60807/x5c6aa","8aefd4828c8ecb2429e25d0267663042","","University of Colorado Boulder Libraries Archives","George T. Simon papers (COU: 5109) | box 2 | folder 8","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","76","1256969","5595","COU-5109_b2_f8_glennHelenToSimon_05.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~76~1256969"
"Glenn Miller Digital Collection","Correspondence from Glenn Miller to George Simon","Devised","Miller, Glenn, 1904-1944","","http://id.loc.gov/authorities/names/n50033672","","","","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","personal correspondence","http://vocab.getty.edu/page/aat/300048730","","","","","1944-09-25","2026","","English","http://id.loc.gov/vocabulary/iso639-2/eng","letters (correspondence)","http://vocab.getty.edu/page/aat/300026879","2 pages","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","reformatted digital","","","","A typed letter from Glenn Miller to George Simon. Miller tells Simon he has been busy touring with the U.S. Army Air Forces Band. The band attended thirty-five bases and forty-four broadcasts in order to perform for troops during the war. Miller admits he doesn't appreciate the criticism presented in an article in Metronome magazine. Miller sets the record straight that the band is performing only to bring a touch of home to troops during the war, rather than start a new style of swing music, as the article asserted. Miller continues to state that the critic knows nothing about technical aspects involved with music and misunderstood the conditions the band endures while playing abroad.","","","","Big band music","http://id.loc.gov/authorities/subjects/sh85013941","United States. Army--Songs and music","http://id.loc.gov/authorities/subjects/sh85140713","Criticism","http://id.loc.gov/authorities/subjects/sh85034149","","","","","","","","","","","Simon, George T., 1912-2001","http://id.loc.gov/authorities/names/n50023915","Army Air Forces Band (U.S.)","http://id.loc.gov/authorities/names/n2001063526","","","","","","","","","","","","","","","","","","","","","","","Metronome (New York, N.Y. : 1960)","http://id.loc.gov/authorities/names/n2005029806","COU-5109_b2_f8_glennHelenToSimon_07.pdf","https://doi.org/10.60807/yxmwna","8aefd4828c8ecb2429e25d0267663042","","University of Colorado Boulder Libraries Archives","George T. Simon papers (COU: 5109) | box 2 | folder 8","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","78","1256965","5595","COU-5109_b2_f8_glennHelenToSimon_07.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~78~1256965"
"Glenn Miller Digital Collection","Correspondence from Helen (Burger) Miller to George Simon","Devised","Burger Miller, Helen Dorothy, 1902–1966","","local","","","","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","personal correspondence","http://vocab.getty.edu/page/aat/300048730","","","","","Undated","2026","","English","http://id.loc.gov/vocabulary/iso639-2/eng","letters (correspondence)","http://vocab.getty.edu/page/aat/300026879","1 page","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","reformatted digital","","","","A typed letter from Helen Miller addressed to George T. Simon. Mrs. Miller thanks Simon for putting together an album of Glenn Miller's U.S. Army Air Force (AAF) compositions. She expresses how happy it makes her and hopes that the records will allow people to understand the type of music Glenn Miller played.","","","","Big band music","http://id.loc.gov/authorities/subjects/sh85013941","United States. Army--Songs and music","http://id.loc.gov/authorities/subjects/sh85140713","Sound recording executives and producers","http://id.loc.gov/authorities/subjects/sh85125387","","","","","","","","","","","Miller, Glenn, 1904-1944","http://id.loc.gov/authorities/names/n50033672","Simon, George T., 1912-2001","http://id.loc.gov/authorities/names/n50023915","Army Air Forces Band (U.S.)","http://id.loc.gov/authorities/names/n2001063526","","","","","","","","","","","","","","","","","","","","","","","COU-5109_b2_f10_helentoSimon.pdf","https://doi.org/10.60807/2k2tat","3a6507542d46c8ec41a879f5f65c6e12","","University of Colorado Boulder Libraries Archives","George T. Simon papers (COU: 5109) | box 2 | folder 10","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","66","1256961","5595","COU-5109_b2_f10_helentoSimon.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~66~1256961"
"Glenn Miller Digital Collection","Correspondence from Helen and Glenn Miller to George Simon","Devised","Burger Miller, Helen Dorothy, 1902–1966","","local","Miller, Glenn, 1904-1944","","http://id.loc.gov/authorities/names/n50033672","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","personal correspondence","http://vocab.getty.edu/page/aat/300048730","","","","","1937-08-08","2026","","English","http://id.loc.gov/vocabulary/iso639-2/eng","letters (correspondence)","http://vocab.getty.edu/page/aat/300026879","1 page; 1 envelope","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","reformatted digital","","","","yped letter from Helen and Glenn Miller to George T. Simon. Helen explains that Glenn has several things he wants to tell Simon but has not had time to write, so she is writing on his behalf. She says Glenn enjoyed the comments Simon included in his previous telegrams and agreed with his observations about the Brunswick records. Helen also notes Glenn's concerns about the ""drum and cornet situation"" and explains that a young musician from Denver, who replaced Jimmy Troutman in the band, has been a disappointment. She goes on to discuss planned additions and personnel changes within the band. Before mailing the letter, Helen asks Glenn to add a brief handwritten note to Simon.","","","","Big band music","http://id.loc.gov/authorities/subjects/sh85013941","Band musicians","http://id.loc.gov/authorities/subjects/sh85011501","Sound recordings","http://id.loc.gov/authorities/subjects/sh85125391","","","","","","","","","","","Simon, George T., 1912-2001","http://id.loc.gov/authorities/names/n50023915","Miller, Glenn, 1904-1944","http://id.loc.gov/authorities/names/n50033672","Troutman, Jimmy","local","","","","","","","","","","","","","","","","","","","","","","","COU-5109_b2_f8_glennHelenToSimon_01.pdf","https://doi.org/10.60807/blqzc4","8aefd4828c8ecb2429e25d0267663042","","University of Colorado Boulder Libraries Archives","George T. Simon papers (COU: 5109) | box 2 | folder 8","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","72","1256949","5595","COU-5109_b2_f8_glennHelenToSimon_01.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~72~1256949"
"Glenn Miller Digital Collection","Correspondence from Ray McKinley to George Simon","Devised","McKinley, Ray","","http://id.loc.gov/authorities/names/n81139250","","","","Manuscript","http://id.loc.gov/vocabulary/resourceTypes/man","personal correspondence","http://vocab.getty.edu/page/aat/300048730","","","","","1944-10-19","2026","","English","http://id.loc.gov/vocabulary/iso639-2/eng","letters (correspondence)","http://vocab.getty.edu/page/aat/300026879","6 unnumbered pages; 1 envelope","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","reformatted digital","","","","Handwritten letter from Ray McKinley to George T. Simon regarding his time spent with various band members throughout the war. They were members of the U.S. Army Air Forces Band and knew Glenn Miller before Miller's disappearance in December, 1944.","","","","Big band music","http://id.loc.gov/authorities/subjects/sh85013941","United States. Army--Songs and music","http://id.loc.gov/authorities/subjects/sh85140713","","","","","","","","","","","","","Simon, George T., 1912-2001","http://id.loc.gov/authorities/names/n50023915","Dudley, Paul, 1912-1959","http://id.loc.gov/authorities/names/n2012052302","Army Air Forces Band (U.S.)","http://id.loc.gov/authorities/names/n2001063526","","","","","","","","","","","","","","","","","","","World War, 1939-1945","http://id.loc.gov/authorities/subjects/sh85148273","","","COU-5109_b2_f5_haynesMcKinleytoSimon_01.pdf","https://doi.org/10.60807/drojnc","191246bad8fe7ecc3a3d522dc691f8d4","","University of Colorado Boulder Libraries Archives","George T. Simon papers (COU: 5109) | box 2 | folder 5","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","68","1256957","5595","COU-5109_b2_f5_haynesMcKinleytoSimon_01.pdf","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~68~1256957"
"Glenn Miller Digital Collection","CU band alumni reunion","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","group portraits","http://vocab.getty.edu/page/aat/300124525","","","","","Undated","2026","","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","","","A photograph depicting unidentified people attending the University of Colorado Boulder's band alumni reunion.","","","","Band musicians","http://id.loc.gov/authorities/subjects/sh85011501","Music in universities and colleges","http://id.loc.gov/authorities/subjects/sh85088930","Universities and colleges--Alumni and alumnae","http://id.loc.gov/authorities/subjects/sh85141093","","","","","","","","","","","University of Colorado Boulder. College of Music","http://id.loc.gov/authorities/names/nr88011076","","","","","","","","","","","","","","","","","","","","","","","","","","","COU-5097_b7_f24_cuBandAlumniReunion_0001.tif","https://doi.org/10.60807/zjh62b","c072a91cbe46a630d4205b7b10425381","","University of Colorado Boulder Libraries Archives","Irene Miller Wolfe collection (COU: 5097) | box 7 | folder 24","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","100","1257005","5595","COU-5097_b7_f24_cuBandAlumniReunion_0001.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~100~1257005"
"Glenn Miller Digital Collection","CU band alumni reunion","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","group portraits","http://vocab.getty.edu/page/aat/300124525","","","","","Undated","2026","","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","","","A photograph depicting unidentified people performing music during the University of Colorado Boulder's band alumni reunion.","","","","Band musicians","http://id.loc.gov/authorities/subjects/sh85011501","Music in universities and colleges","http://id.loc.gov/authorities/subjects/sh85088930","Universities and colleges--Alumni and alumnae","http://id.loc.gov/authorities/subjects/sh85141093","","","","","","","","","","","University of Colorado Boulder. College of Music","http://id.loc.gov/authorities/names/nr88011076","","","","","","","","","","","","","","","","","","","","","","","","","","","COU-5097_b7_f24_cuBandAlumniReunion_0002.tif","https://doi.org/10.60807/l0hob0","c072a91cbe46a630d4205b7b10425381","","University of Colorado Boulder Libraries Archives","Irene Miller Wolfe collection (COU: 5097) | box 7 | folder 24","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","101","1257004","5595","COU-5097_b7_f24_cuBandAlumniReunion_0002.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~101~1257004"
"Glenn Miller Digital Collection","CU band alumni reunion","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","group portraits","http://vocab.getty.edu/page/aat/300124525","","","","","Undated","2026","","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","","","A photograph depicting unidentified people holding instruments and talking around a lecturn during the University of Colorado Boulder's band alumni reunion.","","","","Band musicians","http://id.loc.gov/authorities/subjects/sh85011501","Music in universities and colleges","http://id.loc.gov/authorities/subjects/sh85088930","Universities and colleges--Alumni and alumnae","http://id.loc.gov/authorities/subjects/sh85141093","","","","","","","","","","","University of Colorado Boulder. College of Music","http://id.loc.gov/authorities/names/nr88011076","","","","","","","","","","","","","","","","","","","","","","","","","","","COU-5097_b7_f24_cuBandAlumniReunion_0003.tif","https://doi.org/10.60807/4grgii","c072a91cbe46a630d4205b7b10425381","","University of Colorado Boulder Libraries Archives","Irene Miller Wolfe collection (COU: 5097) | box 7 | folder 24","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","102","1257003","5595","COU-5097_b7_f24_cuBandAlumniReunion_0003.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~102~1257003"
"Glenn Miller Digital Collection","CU band alumni reunion","Devised","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","group portraits","http://vocab.getty.edu/page/aat/300124525","","","","","Undated","2026","","","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","1 photograph","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","","","","A photograph depicting unidentified people holding instruments and attending the University of Colorado Boulder's band alumni reunion.","","","","Band musicians","http://id.loc.gov/authorities/subjects/sh85011501","Music in universities and colleges","http://id.loc.gov/authorities/subjects/sh85088930","Universities and colleges--Alumni and alumnae","http://id.loc.gov/authorities/subjects/sh85141093","","","","","","","","","","","University of Colorado Boulder. College of Music","http://id.loc.gov/authorities/names/nr88011076","","","","","","","","","","","","","","","","","","","","","","","","","","","COU-5097_b7_f24_cuBandAlumniReunion_0004.tif","https://doi.org/10.60807/2gutul","c072a91cbe46a630d4205b7b10425381","","University of Colorado Boulder Libraries Archives","Irene Miller Wolfe collection (COU: 5097) | box 7 | folder 24","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","103","1257002","5595","COU-5097_b7_f24_cuBandAlumniReunion_0004.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~64~64~103~1257002"
